R,Rho,Trr,Trt,Trz,Ttt,Tzt,Tzz,Z,Lamda
0.214505285,1.47434282,138859.063,-992.514526,-3230.37061,204551.125,51131.3125,190761.719,0.0331517011,0.93691309898814
0.214996278,1.47527623,139037.734,-1095.50977,-3377.59619,204629.406,50916.4023,190760.313,0.0331482254,0.938666604191407
0.215487957,1.47626066,139219.656,-1196.84204,-3524.00781,204702.453,50703.5859,190772.109,0.0331454054,0.939445557248195
0.215979859,1.4773252,139404.781,-1294.28076,-3659.31494,204753.906,50516.4531,190797.844,0.0331458375,0.940312825845383
0.216470927,1.47845864,139591.656,-1388.03076,-3784.93506,204783.109,50352.2383,190838.063,0.0331491157,0.941264025006318
0.216961443,1.47961009,139778.984,-1479.88623,-3910.9707,204808.156,50186.6875,190887.453,0.0331526473,0.941313566204552
0.217452168,1.48074913,139966.391,-1571.59326,-4038.09375,204831.078,50019.1563,190937.625,0.0331561789,0.941677066998908
0.217943877,1.48191941,140155.594,-1662.59546,-4163.35596,204844.125,49858.1094,190999.25,0.0331610814,0.942200372218302
0.218434975,1.48317814,140348.813,-1751.92517,-4280.4082,204835.156,49720.3672,191083.438,0.0331695005,0.942483132314215
0.218925446,1.48449111,140543.5,-1840.54199,-4390.66846,204808.313,49599.8672,191178.5,0.0331801176,0.942853079896465
0.219417617,1.48579502,140738.406,-1929.17725,-4499.49414,204782.156,49481.625,191267.125,0.0331907794,0.943680572032168
0.219908506,1.48708868,140934.031,-2016.86853,-4607.95996,204759.781,49363.3672,191352.281,0.0332014337,0.944263621069285
0.220398292,1.48842573,141130,-2107.28784,-4715.96387,204716.844,49258.0469,191458.344,0.0332143307,0.945346702795967
0.220889002,1.48984075,141327.875,-2201.06763,-4821.49707,204652.938,49172.125,191592.438,0.0332308561,0.946084925212218
0.221380621,1.4913038,141527.563,-2298.68213,-4925.12988,204571.953,49101.2734,191736.875,0.0332487524,0.947319690423395
0.221871883,1.49276876,141725.922,-2397.99121,-5028.29199,204477.328,49036.3516,191880.328,0.0332666114,0.948860270248458
0.222361982,1.49420989,141923.094,-2495.09277,-5130.89844,204390.156,48967.9102,192019.438,0.0332847238,0.950323851031092
0.222852647,1.4956944,142122.906,-2597.17432,-5234.62646,204297.219,48914.5391,192182.234,0.0333059505,0.951483038603256
0.223342434,1.49725485,142324.938,-2705.03076,-5339.74414,204189.5,48880.4414,192377.281,0.0333305337,0.952616612423786
0.22383213,1.49880731,142525.125,-2815.3938,-5443.12891,204072.594,48855.3672,192570.547,0.0333557278,0.953662376690273
0.224323183,1.50033426,142724.422,-2925.71191,-5545.37744,203957.219,48829.8047,192753.953,0.0333809555,0.954438959897429
0.224814206,1.50187039,142924.438,-3036.45288,-5650.19873,203841.844,48801.832,192943.188,0.0334069729,0.955333434340335
0.225305691,1.5034008,143125.297,-3154.37305,-5755.70166,203730.25,48786.9141,193134.25,0.033436656,0.95599622309542
0.225795776,1.50492549,143325.688,-3277.90503,-5861.06445,203617.594,48784.1641,193327.125,0.0334692746,0.956522171615943
0.226283818,1.50645089,143524.703,-3402.26611,-5967.39307,203495.906,48783.0313,193524.688,0.033501938,0.957186002887586
0.22677353,1.50794935,143723.766,-3524.604,-6073.19531,203386.156,48774.9492,193710.922,0.0335346535,0.958071247159995
0.227263361,1.50944066,143921.188,-3652.7915,-6181.04834,203269.313,48775.5313,193900.438,0.0335690379,0.959046428110689
0.227753535,1.51096404,144121.578,-3791.91992,-6295.0376,203157.906,48796.3281,194112.188,0.0336074755,0.960365177722797
0.228244573,1.51253271,144325.953,-3933.61768,-6414.9043,203059.047,48818.5391,194342.922,0.0336482599,0.961742151948588
0.228733093,1.51405406,144525.969,-4075.19873,-6533.38574,202955.344,48840.3516,194564.25,0.0336887538,0.9637711404997
0.22922188,1.51552534,144722.813,-4216.88965,-6650.18066,202850.406,48862.6641,194773.438,0.0337292328,0.965203438184664
0.22971195,1.51699734,144919.469,-4364.79297,-6774.0166,202743.984,48889.0938,194994.75,0.0337725282,0.96667543982696
0.230200499,1.51841354,145115.156,-4521.0127,-6903.56104,202656.844,48926.3594,195216.766,0.0338198915,0.968102139439711
0.230688721,1.51980615,145309.594,-4681.52783,-7035.30664,202571.25,48969.8594,195440.031,0.0338686556,0.969154406606735
0.231177047,1.52118397,145502.656,-4841.64111,-7166.72803,202484.156,49010.2422,195657.906,0.0339173153,0.970124026248937
0.231664866,1.5225358,145693.656,-5001.9375,-7297.55957,202398.703,49049.5938,195867.969,0.0339661948,0.97089105696349
0.232152522,1.52390027,145885.516,-5171.70703,-7439.09521,202314,49093.6797,196096.563,0.0340188965,0.971476496027867
0.232639849,1.52526641,146079.125,-5350.625,-7590.57666,202239.969,49141.1875,196336.25,0.0340759046,0.972080419550758
0.233127877,1.52658916,146271.031,-5530.43555,-7740.38281,202175.594,49191.2617,196564.844,0.0341337398,0.972728891493114
0.233615845,1.52789247,146460.813,-5709.44922,-7890.01953,202110.719,49239.6328,196791.359,0.0341914594,0.973617712481814
0.23410289,1.5291394,146645.766,-5890.05176,-8041.16553,202050.453,49288.6016,197014.234,0.0342501067,0.974576430543013
0.234589666,1.53026152,146819.984,-6078.8916,-8199.38086,201999.547,49344.4531,197239.688,0.0343132243,0.975918313955423
0.235077739,1.53135908,146988.453,-6274.1875,-8365.13281,201946.125,49406.043,197481.813,0.034380056,0.977155067114622
0.235565156,1.53241706,147149.969,-6465.79883,-8529.2207,201888.609,49466.7031,197719.813,0.0344468057,0.978849775183396
0.236049831,1.53339291,147300.688,-6654.09033,-8691.05469,201821.625,49525.5586,197948.625,0.0345129967,0.981078708758686
0.236535549,1.53424132,147445.656,-6848.31104,-8858.11719,201788.594,49595.3984,198177.125,0.0345813781,0.982803473980067
0.237021774,1.53484392,147579,-7060.97559,-9040.92188,201804.156,49691.7891,198414.313,0.0346549153,0.984466697996382
0.237505436,1.53526485,147697.875,-7286.57422,-9232.17188,201814.344,49804.1172,198653.891,0.0347310081,0.986577473925597
0.237990081,1.5354619,147791.313,-7503.63867,-9416.89355,201777.875,49883.1172,198839.844,0.0348070115,0.98879543671005
0.238476709,1.53535199,147856.75,-7684.70703,-9585.41797,201757.359,49906.3516,198933.625,0.0348830372,0.991067271743045
0.238963857,1.5344727,147853.156,-7843.2251,-9739.11328,201671.188,49816.5156,198872.953,0.0349618532,1
0.239448234,1.53332567,147801.281,-8077.45605,-9907.32813,201175,49628.9297,198752.594,0.0350442603,1
0.239928603,1.53326023,147811.938,-8387.67773,-10112.5391,200379.844,49555.3516,198856.391,0.0351271406,1
0.240412712,1.53368866,147850.094,-8701.30859,-10345.9385,199549.688,49621.9063,199151.875,0.035212718,1
0.240897328,1.53397477,147866.719,-9028.58203,-10597.9336,198626.313,49738.3203,199505.406,0.03530249,1
0.241379589,1.53402114,147872.813,-9391.04492,-10846.6914,197564.781,49904.0742,199810.688,0.0353939123,1
0.241862416,1.53305626,147864.734,-9773.53418,-11042.6572,196507.703,50064.3516,199795.156,0.0354858004,1
0.242341101,1.52856517,147784.453,-10020.667,-10899.4863,196056,49824.9922,198302.656,0.0355802402,1
0.242822617,1.51798642,147548.156,-9943.69434,-10082.7969,196742.969,48524.4609,193886.516,0.0356802978,1
0.243305624,1.50202155,147145.313,-9356.83203,-8430.70313,198603.5,45151.0352,185600.563,0.0357826911,1
0.243783742,1.4949038,146637.906,-7895.99316,-6033.38379,197721.906,37377.5547,173668.953,0.0358841941,1
0.244022518,1.49683595,146372.359,-6888.71875,-4692.43701,195632.172,31984.3438,166976.297,0.0359349065,1
0.186481163,1.42573035,130009.172,11196.8096,6728.59033,245989.359,68633.7656,170376.156,0.0361036733,0.920546342965632
0.186722323,1.42580843,130362.813,11360.4795,7743.77246,234995.781,70251.0625,177551.844,0.0360636264,0.920760084859878
0.18720606,1.4313364,130960.844,11263.4434,9228.125,216292.219,70969.2734,188832.375,0.0359832644,0.920912095949608
0.18769072,1.44153762,131368.297,10662.7129,9827.30566,204133.234,68859.0156,195178.688,0.035902977,0.920983634470903
0.188173145,1.44795299,131625.844,10035.041,9757.29883,198717.844,66971.0156,197619.125,0.0358240753,0.920938846107684
0.188655049,1.45030653,131801.375,9499.0918,9312.70703,197674.313,65866.2422,197601.875,0.035746932,0.921219496098771
0.189139456,1.45138431,131963.75,9017.80664,8826.22559,197763.719,65098.5469,197095.156,0.0356707089,0.921571071755384
0.189624384,1.45218563,132130.719,8591.91211,8394.64551,198071.344,64512.9063,196665.094,0.0355954207,0.921924259268208
0.190107822,1.45301259,132305.406,8218.61328,8033.88428,198348.531,64047.125,196431.344,0.0355211385,0.921979850448985
0.190591007,1.45384836,132483.563,7870.64648,7703.01074,198600.5,63634.2109,196273.969,0.0354475267,0.921482091303536
0.191075057,1.45470572,132658.656,7576.3125,7405.06934,198792.625,63320.1563,196190.672,0.0353755727,0.92150485776369
0.191559494,1.45558119,132831.438,7325.76758,7130.6543,198942.906,63083.3359,196155,0.0353050008,0.921728238560986
0.192043692,1.45647669,133009.063,7079.17578,6858.87646,199097.938,62850.1914,196120.063,0.0352345556,0.92190793452354
0.192528442,1.45731747,133176.969,6836.62598,6588.94482,199251,62620.0195,196067.063,0.035165675,0.922191020901113
0.19301331,1.45804811,133324.594,6601.96338,6322.5293,199400.563,62395.6406,195977.75,0.0350998044,0.922468305455598
0.193499118,1.45873845,133466.969,6371.61328,6058.19092,199556.609,62171.4844,195866.438,0.0350352153,0.922763665711727
0.193985626,1.45942807,133611.781,6141.35693,5794.375,199714.188,61945.8906,195755.844,0.0349705368,0.923092768380788
0.194471419,1.4600991,133757.313,5912.48242,5531.83105,199874.531,61716.4141,195641.594,0.0349060893,0.923217039684716
0.19495751,1.46064425,133890.563,5691.57031,5273.97461,200028.656,61471.4375,195504.188,0.0348440222,0.923350767946165
0.195444196,1.46105719,134009.594,5480.31543,5022.24219,200170.063,61211.6875,195344.063,0.0347849913,0.923566182686089
0.195930749,1.46145058,134126.188,5271.67529,4772.81445,200302.875,60949.6133,195189.266,0.0347267948,0.923343853310618
0.196417123,1.46184754,134244.094,5063.57031,4523.9873,200433.406,60686.5781,195043.625,0.034668617,0.923317103815167
0.196903735,1.46222091,134362.828,4856.87451,4275.61719,200570.094,60420.457,194894.078,0.0346108899,0.92316034639753
0.197390631,1.46252251,134477,4653.63184,4028.32422,200719.906,60155.5391,194731.625,0.0345560983,0.923213246905441
0.197877944,1.46276951,134587.813,4453.76221,3782.11572,200881.594,59892.5547,194560.75,0.0345041007,0.923410892311424
0.198365554,1.46300411,134699.281,4254.89648,3536.20557,201044.688,59627.7422,194393.531,0.0344524235,0.923786748313802
0.198852897,1.46323025,134812.313,4056.94409,3290.77783,201208.969,59360.7422,194230.031,0.034400776,0.924311413515319
0.199340433,1.46346414,134927.625,3860.4668,3046.66626,201375.625,59096.2344,194070.656,0.0343501829,0.924769379248155
0.199828088,1.46368301,135041.594,3667.79004,2806.13867,201544.406,58842.1328,193912.313,0.0343028605,0.925207467920581
0.20031552,1.46387672,135154.094,3478.31982,2568.37891,201714.563,58594.4297,193753.906,0.0342578664,0.925785187577696
0.200803161,1.46406341,135268.031,3289.73584,2330.90186,201885.969,58344.1953,193598.906,0.034212932,0.926709258430441
0.20129022,1.46427691,135386.797,3102.35425,2094.28687,202062.859,58092.1641,193449.922,0.0341680609,0.927413351246508
0.201778427,1.46449733,135505.516,2916.87402,1859.61035,202231.094,57842.7891,193308.375,0.0341249183,0.927893385490376
0.202267855,1.46468079,135618.531,2735.98047,1628.98291,202384.188,57595.4063,193167.5,0.034085039,0.928364667065078
0.202757239,1.46488309,135733.953,2558.19336,1400.99951,202536.531,57347.5703,193029.906,0.0340467244,0.9286378469659
0.20324555,1.46510768,135853.156,2381.31226,1173.63354,202690.109,57099.6641,192899.547,0.034008503,0.928828004103248
0.203733489,1.4653182,135973.047,2206.1958,946.963989,202846.203,56848.5156,192770.969,0.0339704752,0.928758783892848
0.204222471,1.46554697,136093.938,2035.23816,724.33728,202997.469,56596.2461,192644.344,0.0339349434,0.928734208504618
0.204711437,1.46580553,136215.688,1869.22461,507.226379,203138.75,56345.3281,192520.594,0.0339026377,0.928869949836178
0.205200434,1.46607208,136339.063,1705.41577,291.691589,203278.906,56092.625,192400.328,0.0338711441,0.928843026442451
0.20568949,1.4663415,136464.125,1542.4751,76.2220306,203418.906,55838.4766,192286.203,0.0338396505,0.928964098138322
0.206178725,1.46660852,136589.719,1381,-138.454834,203556.484,55582.4648,192176.281,0.0338086858,0.929514324596652
0.206667781,1.46690321,136717.5,1225.50891,-347.030609,203693.906,55322.8906,192061.891,0.0337807983,0.930508955561967
0.20715636,1.46723938,136849.063,1075.8468,-549.509521,203833.188,55060.4336,191944.484,0.0337557942,0.930972341571662
0.207645833,1.4676044,136983.469,926.389771,-752.194214,203968.406,54797.3281,191837.656,0.0337310694,0.931699683724931
0.208136022,1.46798778,137120.156,776.876831,-955.633972,204100.328,54533.5703,191741.594,0.0337063149,0.933691790538831
0.208625525,1.46834576,137255.906,631.417053,-1156.19043,204235.344,54267.0078,191642.406,0.0336827487,0.933852594703441
0.209114969,1.46876884,137397.828,492.946045,-1348.4187,204376.313,54001.5547,191540.75,0.0336625353,0.933811531779403
0.209604532,1.46929359,137548.531,358.181976,-1535.1366,204517.969,53739.75,191448.781,0.0336445607,0.933578257697791
0.21009326,1.46981847,137699.344,224.223236,-1722.02905,204655.391,53477.2891,191365.906,0.0336266756,0.934116536188418
0.210582957,1.47034025,137849.719,91.4319153,-1909.44995,204790,53211.1914,191290.594,0.0336087719,0.934127719497083
0.211073905,1.47092569,138005.156,-38.0546951,-2090.69922,204917.328,52955.4609,191221.016,0.0335929915,0.934591247505546
0.211562678,1.47162533,138170.063,-158.731873,-2259.01855,205046.25,52715.3203,191156.406,0.033580929,0.935012050926605
0.212049052,1.47236919,138338.344,-273.165009,-2421.64063,205178.406,52476.6172,191099.125,0.0335704237,0.935239550214024
0.212537944,1.4730804,138506.094,-387.645203,-2585.78955,205310.188,52234.1328,191041.641,0.0335598662,0.936108107732458
0.213027447,1.47381234,138676.047,-501.91391,-2750.61328,205438.063,51990.6016,190993.766,0.0335494876,0.937020858150227
0.213515848,1.47464061,138850.438,-610.8125,-2907.84131,205546.188,51759.2227,190966.344,0.0335418507,0.937893005055992
0.214006603,1.47553825,139027.844,-713.396118,-3056.44067,205634.859,51540.8008,190951.813,0.0335374847,0.938933660463068
0.214496836,1.47647619,139206.828,-813.534424,-3204.08032,205712.188,51325.207,190951.031,0.0335338973,0.940228635578635
0.214984894,1.47742057,139386.438,-912.277222,-3350.25757,205790.094,51110.3359,190951.375,0.0335303284,0.941564589562602
0.215474278,1.47837627,139566.922,-1011.10181,-3494.23657,205862,50900.8828,190953.797,0.0335273966,0.942762639520304
0.215965718,1.47941399,139751.953,-1106.20569,-3629.20361,205915.875,50711.5742,190972.25,0.0335276723,0.943865147869384
0.216456622,1.4805162,139937.969,-1196.76355,-3756.24829,205946.641,50540.6328,191010.078,0.0335307866,0.944314468075488
0.216946185,1.4816215,140123.281,-1286.10608,-3883.23926,205970.594,50371.7969,191054.875,0.033534158,0.944901258387657
0.217436835,1.48271024,140309.844,-1375.06763,-4010.29248,205999.875,50201.5313,191095.078,0.0335375294,0.9451819480323
0.217926875,1.48385727,140499.156,-1464.76685,-4134.58887,206015.141,50041.5508,191150.313,0.033542227,0.945686735988277
0.21841538,1.48510599,140691.672,-1552.68628,-4249.81348,206008.313,49903.8906,191232.344,0.0335504077,0.945892380929462
0.218905479,1.48639452,140884.313,-1641.28479,-4359.68555,205976.406,49784.5469,191326.063,0.033560805,0.946343727174128
0.219396263,1.48765373,141075.406,-1730.67212,-4467.9043,205940.25,49670.6797,191409.984,0.0335712358,0.947361923437634
0.219885737,1.48890233,141266,-1817.42188,-4575.69385,205911.156,49552.5,191492.156,0.0335816555,0.94785881358358
0.220375046,1.49021697,141459.844,-1907.22583,-4683.21924,205867.063,49445.4453,191597.453,0.033594314,0.948557281858824
0.220865875,1.49164176,141656.844,-2004.15967,-4790.78906,205786.828,49362.3242,191742.656,0.0336105749,0.949462204719747
0.221355349,1.49307048,141852.531,-2103.74414,-4894.86426,205696.078,49292.6094,191889.344,0.0336281322,0.950755390490706
0.221844733,1.49446774,142046.25,-2202.85742,-4996.7666,205605.969,49224.2617,192024.844,0.0336456634,0.952192288387099
0.222334296,1.49587238,142239.781,-2301.06934,-5100.40088,205512.906,49154.75,192167.391,0.0336635076,0.953420543435742
0.222823471,1.49733579,142436.438,-2404.89038,-5204.08008,205411.844,49103.9961,192333.172,0.0336844102,0.954733647743938
0.223313689,1.49885035,142634.219,-2515.88013,-5306.72852,205299.125,49073.1328,192517.938,0.0337087288,0.956009550710968
0.22380361,1.50036788,142830.734,-2629.37866,-5409.06836,205176.625,49048.6172,192705.016,0.0337336287,0.957004887221516
0.224292412,1.50187957,143026.422,-2741.97534,-5511.77246,205050.75,49023.9141,192893.203,0.033758413,0.957996950427978
0.224780962,1.50334191,143220.188,-2852.74072,-5613.43945,204939.688,48995.1563,193070.828,0.0337839648,0.958875746849015
0.225271255,1.50482869,143415.031,-2975.42065,-5717.48926,204816.438,48983.9375,193259.016,0.0338132158,0.959495088127377
0.225758001,1.50631666,143609.5,-3104.43848,-5820.98438,204693.266,48986.082,193449.5,0.0338452458,0.960062093320972
0.226245582,1.50783801,143806.547,-3231.14282,-5927.0083,204576.953,48981.6719,193648.344,0.0338775031,0.960588116104744
0.226735935,1.50934947,144003.672,-3357.99341,-6033.15137,204462.578,48975.6016,193844.438,0.0339098647,0.961247710681996
0.227223665,1.51079559,144196.219,-3488.78052,-6139.47119,204349.344,48977.1055,194032.109,0.0339436904,0.962192933630821
0.227712959,1.51230574,144391.859,-3630.29834,-6255.06592,204229.859,48993.0078,194251.063,0.0339816362,0.963251936128253
